source_id,target_id,pair_id,label,cosine_tfidf,price_abs_diff,price_num_equal,brand_lev,brand_jaccard,brand_relaxed_jaccard,brand_overlap,brand_containment,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,modelno_day_diff,modelno_month_diff,modelno_year_diff,category_lev,category_jaccard,category_relaxed_jaccard,category_overlap,category_containment
175,5431,175-5431,0,0.5786922559633607,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6097560975609756,0.4444444444444444,0.4444444444444444,0.0,0.8234068509852934,0.8,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
889,799,889-799,0,0.0,11.39,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7575757575757576,0.5,0.5,0.0,0.0,0.75,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0
2037,6457,2037-6457,0,0.3363728605751942,58.82999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.6326530612244898,0.4166666666666667,0.4166666666666667,0.0,0.41843571860011775,0.6666666666666666,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
1129,8643,1129-8643,0,0.917682425477918,25.049999999999997,0.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9523809523809523,0.9523809523809523,0.0,0.9829546940562073,1.0,-1.0,-1.0,-1.0,0.23809523809523814,0.0,0.0,0.0,0.0
213,7531,213-7531,0,0.3583220065784596,1.92,0.0,1.0,1.0,1.0,1.0,1.0,0.4897959183673469,0.2727272727272727,0.2727272727272727,0.0,0.39575867122105984,0.5,22,3,419,0.0,0.0,0.0,0.0,0.0
512,6200,512-6200,0,0.15481071000617955,17.63,0.0,1.0,1.0,1.0,1.0,1.0,0.5675675675675675,0.3,0.3,0.0,0.17275626051933896,0.5,-1.0,-1.0,-1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
95,1038,95-1038,0,0.13309541726084065,212.31999999999996,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5,0.0,0.05784455809269337,0.7142857142857143,-1.0,-1.0,-1.0,0.368421052631579,0.0,0.3333333333333333,0.0,0.0
2094,13888,2094-13888,0,0.3391770702154176,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7105263157894737,0.5,0.5,0.0,0.36773087818459227,0.7142857142857143,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
531,2724,531-2724,0,0.4210158714479817,12.379999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.475,0.5,0.5,0.0,0.6044033494754115,0.6666666666666666,1,0,0,0.09523809523809523,0.0,0.0,0.0,0.0
1092,6153,1092-6153,0,0.32932572720738873,19.99000000000001,0.0,0.1875,0.5,0.5,0.0,1.0,0.5294117647058824,0.25,0.3888888888888889,0.0,0.3535563226560011,0.45454545454545453,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
2220,9734,2220-9734,0,0.3739506134738457,2960.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5483870967741935,0.3684210526315789,0.3684210526315789,0.0,0.4524254785729575,0.5833333333333334,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
912,21872,912-21872,0,0.32266221163965536,54.89000000000001,0.0,1.0,1.0,1.0,1.0,1.0,0.6027397260273972,0.42105263157894735,0.5,0.0,0.47179575925215583,0.6153846153846154,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
362,16307,362-16307,1,0.24696158573002175,217.1,0.0,1.0,1.0,1.0,1.0,1.0,0.4772727272727273,0.3333333333333333,0.3333333333333333,0.0,0.28022588647756713,0.75,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0
1301,5233,1301-5233,0,0.3817187770183005,2.4400000000000013,0.0,1.0,1.0,1.0,1.0,1.0,0.5178571428571428,0.3333333333333333,0.3333333333333333,0.0,0.4823268468264453,0.6666666666666666,-1.0,-1.0,-1.0,0.26315789473684215,0.0,0.0,0.0,0.0
1217,11278,1217-11278,0,0.36466383277263176,9.399999999999991,0.0,1.0,1.0,1.0,1.0,1.0,0.48,0.35294117647058826,0.35294117647058826,0.0,0.4674974543608675,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
547,5248,547-5248,0,0.3435511847866401,3.8599999999999994,0.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.375,0.375,0.0,0.30000942848084833,0.5454545454545454,-1.0,-1.0,-1.0,0.625,0.6666666666666666,0.6666666666666666,0.0,1.0
1978,11970,1978-11970,0,0.1929131766514003,10.399999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.3214285714285714,0.3333333333333333,0.3333333333333333,0.0,0.2503371815593717,0.8,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0
1850,17488,1850-17488,1,0.3563117979280573,43.199999999999996,0.0,1.0,1.0,1.0,1.0,1.0,0.5689655172413793,0.5384615384615384,0.5384615384615384,0.0,0.4807839386200391,0.875,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0
2274,21531,2274-21531,0,0.18453638149890975,46.14,0.0,1.0,1.0,1.0,1.0,1.0,0.65625,0.25,0.25,0.0,0.246990782149503,0.4,-1.0,-1.0,-1.0,0.2962962962962963,0.0,0.0,0.0,0.0
73,5936,73-5936,0,0.11930821532491044,122.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.42857142857142855,0.42857142857142855,0.0,0.3370262796088148,0.6,-1.0,-1.0,-1.0,0.368421052631579,0.0,0.3333333333333333,0.0,0.0
2477,19527,2477-19527,0,0.3867919276786317,4.609999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.6888888888888889,0.5,0.5,0.0,0.41827061768565443,0.7142857142857143,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
822,20429,822-20429,0,0.48339787722234584,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7164179104477613,0.5625,0.5625,0.0,0.5554440717779467,0.75,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1951,21576,1951-21576,0,0.5573493048726296,13.76,0.0,1.0,1.0,1.0,1.0,1.0,0.375,0.5,0.5,0.0,0.7015395196648722,0.75,0,0,7,0.2666666666666667,0.0,0.0,0.0,0.0
2430,18165,2430-18165,0,0.30138246033109384,6953.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6865671641791045,0.3888888888888889,0.3888888888888889,0.0,0.34327280074811123,0.5833333333333334,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1178,18165,1178-18165,0,0.3562603861361988,3033.0,0.0,1.0,1.0,1.0,1.0,1.0,0.603448275862069,0.4375,0.4375,0.0,0.41030794822786676,0.6363636363636364,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1534,11043,1534-11043,0,0.22113321167009609,5.18,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.28888888888888886,0.36363636363636365,0.36363636363636365,0.0,0.33262474440349254,0.5714285714285714,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
1467,6088,1467-6088,0,0.469986624446119,13.000000000000004,0.0,1.0,1.0,1.0,1.0,1.0,0.5076923076923077,0.38461538461538464,0.38461538461538464,0.0,0.5267402916200579,0.8333333333333334,0,0,3,0.1578947368421053,0.0,0.0,0.0,0.0
507,13910,507-13910,0,0.3421557591271514,2.16,0.0,1.0,1.0,1.0,1.0,1.0,0.5094339622641509,0.3333333333333333,0.3333333333333333,0.0,0.3964251236610946,0.6666666666666666,-1.0,-1.0,-1.0,0.17142857142857137,0.0,0.0,0.0,0.0
1348,4576,1348-4576,0,0.38817384092955487,20.170000000000016,0.0,1.0,1.0,1.0,1.0,1.0,0.7311827956989247,0.4230769230769231,0.5416666666666666,0.0,0.4226263228973255,0.6111111111111112,-1.0,-1.0,-1.0,0.33333333333333337,0.0,0.0,0.0,0.0
238,203,238-203,0,0.010108248689231193,5.779999999999998,0.0,0.33333333333333337,0.5,0.5,0.0,1.0,0.4893617021276596,0.3076923076923077,0.3076923076923077,0.0,0.021226445334074025,0.5714285714285714,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
584,8909,584-8909,0,0.4645423549934046,10.880000000000003,0.0,1.0,1.0,1.0,1.0,1.0,0.4727272727272728,0.6363636363636364,0.6363636363636364,0.0,0.6445083289984604,0.7777777777777778,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
1784,3901,1784-3901,0,0.46102707207597243,10.990000000000002,0.0,1.0,1.0,1.0,1.0,1.0,0.6481481481481481,0.35714285714285715,0.35714285714285715,0.0,0.4184952704011602,0.5555555555555556,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2121,4432,2121-4432,1,0.4773846329015371,1.259999999999998,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.49295774647887325,0.5384615384615384,0.5384615384615384,0.0,0.7911424112187363,1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
2517,10727,2517-10727,0,0.36697506655258355,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.736842105263158,0.375,0.5714285714285714,0.0,0.29330001234774516,0.6,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
1827,12585,1827-12585,0,0.4793868744746794,15.099999999999994,0.0,1.0,1.0,1.0,1.0,1.0,0.6835443037974683,0.4782608695652174,0.4782608695652174,0.0,0.4720173888099146,0.6875,-1.0,-1.0,-1.0,0.5555555555555556,0.5,0.5,0.0,1.0
627,14701,627-14701,0,0.28851148635933904,5.9599999999999795,0.0,1.0,1.0,1.0,1.0,1.0,0.3880597014925373,0.3684210526315789,0.3684210526315789,0.0,0.41611932831452025,0.5833333333333334,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1205,8315,1205-8315,0,0.37908671881325967,339.65,0.0,1.0,1.0,1.0,1.0,1.0,0.5483870967741935,0.4,0.4,0.0,0.5168437688910087,0.6666666666666666,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0
724,13098,724-13098,0,0.41762123618632785,34.010000000000005,0.0,1.0,1.0,1.0,1.0,1.0,0.5277777777777778,0.5555555555555556,0.5555555555555556,0.0,0.4598400410393104,0.7142857142857143,-1.0,-1.0,-1.0,0.4545454545454546,0.0,0.0,0.0,0.0
1292,18602,1292-18602,1,0.5533575281123542,22.400000000000002,0.0,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.3888888888888889,0.3888888888888889,0.0,0.528909777738815,0.7777777777777778,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
700,18465,700-18465,0,0.33853882778978894,1344.9999999999998,0.0,1.0,1.0,1.0,1.0,1.0,0.6142857142857143,0.3684210526315789,0.3684210526315789,0.0,0.41189605317091665,0.6363636363636364,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
397,2950,397-2950,0,0.4454627930142553,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.49230769230769234,0.47058823529411764,0.47058823529411764,0.0,0.5051243745234629,0.6666666666666666,-1.0,-1.0,-1.0,0.55,0.6666666666666666,0.6666666666666666,0.0,1.0
1217,20495,1217-20495,0,0.3650503311920972,51.14999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.452054794520548,0.35294117647058826,0.35294117647058826,0.0,0.47423302504220627,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2220,19283,2220-19283,0,0.4256426422680708,4629.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5625,0.5625,0.0,0.5482436369053992,0.75,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
661,9986,661-9986,0,0.39208318782465756,15.870000000000001,0.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043479,0.4,0.4,0.0,0.3546713344600074,0.8,-1.0,-1.0,-1.0,0.17142857142857137,0.0,0.0,0.0,0.0
417,18443,417-18443,0,0.4569748900044521,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.8142857142857143,0.5625,0.5625,0.0,0.5153634025819996,0.75,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1070,7664,1070-7664,0,0.295910230369581,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6486486486486487,0.5,0.5,0.0,0.33628048364085095,0.7142857142857143,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
636,746,636-746,0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.5285714285714286,0.5333333333333333,0.5333333333333333,0.0,0.0,0.8888888888888888,-1.0,-1.0,-1.0,0.625,0.6666666666666666,0.6666666666666666,0.0,1.0
1525,589,1525-589,0,0.0,28.95,0.0,1.0,1.0,1.0,1.0,1.0,0.5873015873015873,0.4375,0.4375,0.0,0.0,0.7,-1.0,-1.0,-1.0,0.17391304347826086,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333
1531,9028,1531-9028,0,0.5899730441818567,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5662650602409638,0.6470588235294118,0.6470588235294118,0.0,0.6493300556417201,0.8461538461538461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1930,13378,1930-13378,0,0.3580811207915839,33.849999999999994,0.0,1.0,1.0,1.0,1.0,1.0,0.3508771929824561,0.5,0.5,0.0,0.49281201104218875,0.75,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
1145,2871,1145-2871,0,0.3900444245150399,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6404494382022472,0.34615384615384615,0.4,0.0,0.31227337940521643,0.5294117647058824,-1.0,-1.0,-1.0,0.5555555555555556,0.5,0.5,0.0,1.0
2535,19569,2535-19569,0,0.27187925597029583,287.84,0.0,1.0,1.0,1.0,1.0,1.0,0.6226415094339622,0.36363636363636365,0.36363636363636365,0.0,0.3416270203621032,0.5714285714285714,-1.0,-1.0,-1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
131,3165,131-3165,0,0.220151647062437,21.2,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.35,0.5333333333333333,0.5333333333333333,0.0,0.47200749838920447,0.8888888888888888,-1.0,-1.0,-1.0,0.35,0.0,0.0,0.0,0.0
2394,13251,2394-13251,1,0.7672342094341434,17.980000000000004,0.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.6666666666666666,0.7647058823529411,0.0,0.7924644496665219,0.9230769230769231,-1.0,-1.0,-1.0,0.55,0.6666666666666666,0.6666666666666666,0.0,1.0
561,9734,561-9734,0,0.36165839470411376,6130.0,0.0,1.0,1.0,1.0,1.0,1.0,0.484375,0.35,0.35,0.0,0.42297870232276313,0.5384615384615384,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2422,15180,2422-15180,0,0.21007851166215605,164.38,0.0,0.0,0.0,0.0,0.0,0.0,0.5052631578947369,0.35,0.35,0.0,0.4073289166570754,0.7,-1.0,-1.0,-1.0,0.26315789473684215,0.0,0.0,0.0,0.0
2412,20963,2412-20963,0,0.22531364675310933,374.19000000000005,0.0,1.0,1.0,1.0,1.0,1.0,0.6282051282051282,0.5,0.6363636363636364,0.0,0.24586638384957366,0.75,-1.0,-1.0,-1.0,0.4117647058823529,0.0,0.3333333333333333,0.0,0.0
2389,286,2389-286,0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7352941176470589,0.5,0.5,0.0,0.0,0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2037,8516,2037-8516,0,0.34857756908263404,29.82999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,0.0,0.4112066546662094,0.7857142857142857,-1.0,-1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0
568,2035,568-2035,0,0.0,103.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5238095238095238,0.35714285714285715,0.35714285714285715,0.0,0.0,0.5555555555555556,-1.0,-1.0,-1.0,0.1875,0.0,0.0,0.0,0.0
2371,8969,2371-8969,0,0.44557931777594895,20.010000000000005,0.0,1.0,1.0,1.0,1.0,1.0,0.5081967213114754,0.5,0.5,0.0,0.6398184477819028,1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
1737,5039,1737-5039,0,0.17282596840073375,5.34,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.5365853658536586,0.2727272727272727,0.2727272727272727,0.0,0.27723220150574657,0.5,-1.0,-1.0,-1.0,0.6818181818181819,0.6666666666666666,0.6666666666666666,0.0,1.0
346,8304,346-8304,1,0.6255130674749012,1.0200000000000005,0.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5625,0.6666666666666666,0.0,0.49920313908963077,0.75,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0
2340,7772,2340-7772,0,0.243776871422029,315.83000000000004,0.0,1.0,1.0,1.0,1.0,1.0,0.7407407407407407,0.4166666666666667,0.4166666666666667,0.0,0.3943297634402819,0.625,-1.0,-1.0,-1.0,0.0714285714285714,0.0,0.0,0.0,0.0
1132,18153,1132-18153,0,0.3520854929907207,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.5,0.5,0.0,0.3354723843151174,0.6666666666666666,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1091,7000,1091-7000,0,0.49276004042518423,322.06,0.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.4666666666666667,0.4666666666666667,0.0,0.6482574544500148,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1605,13427,1605-13427,0,0.46181953974558176,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7605633802816901,0.5625,0.5625,0.0,0.5247259967755953,0.75,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2017,17691,2017-17691,0,0.600127201247474,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7073170731707317,0.5,0.5,0.0,0.7971429458909267,0.7142857142857143,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2362,17737,2362-17737,0,0.42802166416395043,12.809999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.41666666666666663,0.3157894736842105,0.3157894736842105,0.0,0.4499453136456467,1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
886,21933,886-21933,0,0.4428195601701811,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.44999999999999996,0.47368421052631576,0.47368421052631576,0.0,0.5630577420458043,0.6923076923076923,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2052,17577,2052-17577,0,0.2857187012390198,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7073170731707317,0.5,0.5,0.0,0.30665023848976225,0.7142857142857143,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
65,15086,65-15086,0,0.2550449029180662,8.809999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.53125,0.42857142857142855,0.42857142857142855,0.0,0.3945471099358495,0.6,-1.0,-1.0,-1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
545,14089,545-14089,0,0.42029130594840725,11.040000000000003,0.0,1.0,1.0,1.0,1.0,1.0,0.5121951219512195,0.42105263157894735,0.42105263157894735,0.0,0.41128669786299904,0.6153846153846154,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
1684,17291,1684-17291,0,0.3584611690520296,9.059999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.3975903614457831,0.35294117647058826,0.35294117647058826,0.0,0.3853447611603371,0.8571428571428571,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0
665,9288,665-9288,0,0.3915030230607517,136.04000000000002,0.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666667,0.4090909090909091,0.4090909090909091,0.0,0.49053217426995,0.6,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
735,4867,735-4867,0,0.14168185723112922,50.040000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294117,0.45454545454545453,0.45454545454545453,0.0,0.281175025640633,0.625,-1.0,-1.0,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0
793,6032,793-6032,0,0.5023904459036658,1.240000000000002,0.0,1.0,1.0,1.0,1.0,1.0,0.5684210526315789,0.6,0.6,0.0,0.6470446829071038,0.9230769230769231,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
2144,2821,2144-2821,0,0.4360095805630343,441.49,0.0,1.0,1.0,1.0,1.0,1.0,0.375,0.4444444444444444,0.4444444444444444,0.0,0.6349118665516866,0.7272727272727273,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
316,15373,316-15373,0,0.14339285163966106,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.5084745762711864,0.25,0.25,0.0,0.3225241980478113,0.6,-1.0,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0
466,18151,466-18151,0,0.4970462844570326,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307692,0.6,0.6,0.0,0.5940054473883791,0.8181818181818182,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
528,20191,528-20191,0,0.548250123952065,6.15,0.0,1.0,1.0,1.0,1.0,1.0,0.5925925925925926,0.3333333333333333,0.3333333333333333,0.0,0.5732618869753502,0.625,-1.0,-1.0,-1.0,0.625,0.6666666666666666,0.6666666666666666,0.0,1.0
144,12347,144-12347,0,0.36977035297572536,7.239999999999998,0.0,1.0,1.0,1.0,1.0,1.0,0.5681818181818181,0.36363636363636365,0.36363636363636365,0.0,0.3635089315998883,0.5714285714285714,-1.0,-1.0,-1.0,0.2571428571428571,0.0,0.25,0.0,0.0
2220,18153,2220-18153,0,0.37522749241368913,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.734375,0.5,0.5,0.0,0.3731662202419903,0.6666666666666666,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1711,16433,1711-16433,0,0.36247564309156016,20.950000000000003,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4022988505747126,0.5555555555555556,0.5555555555555556,0.0,0.46741228942787827,0.8333333333333334,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0
2424,15448,2424-15448,0,0.19975363606198493,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,0.4,0.4,0.0,0.5210681765976434,0.6666666666666666,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0
79,18556,79-18556,0,0.3885038420462618,30.200000000000003,0.0,1.0,1.0,1.0,1.0,1.0,0.3571428571428571,0.46153846153846156,0.46153846153846156,0.0,0.4527654576495103,0.8571428571428571,-1.0,-1.0,-1.0,0.18518518518518523,0.0,0.0,0.0,0.0
2332,801,2332-801,0,0.0,8292.31,0.0,1.0,1.0,1.0,1.0,1.0,0.6621621621621622,0.2916666666666667,0.2916666666666667,0.0,0.0,0.4666666666666667,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2079,13974,2079-13974,0,0.6167099617106686,16.93,0.0,0.4444444444444444,0.5,0.5,0.0,1.0,0.6862745098039216,0.7,0.7,0.0,0.8329843825004148,0.875,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
2422,11213,2422-11213,0,0.16590480287820586,58.97,0.0,0.0,0.0,0.0,0.0,0.0,0.5168539325842696,0.2857142857142857,0.35,0.0,0.3339000478099987,0.6,-1.0,-1.0,-1.0,0.26315789473684215,0.0,0.0,0.0,0.0
2085,16120,2085-16120,0,0.544632658113038,2.3500000000000014,0.0,1.0,1.0,1.0,1.0,1.0,0.6271186440677966,0.46153846153846156,0.46153846153846156,0.0,0.5563667121330471,0.6666666666666666,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1578,12638,1578-12638,0,0.15477966186647393,1.6099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5555555555555556,0.5555555555555556,0.0,0.29741729799630934,0.8333333333333334,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
1531,16919,1531-16919,0,0.4229639888880714,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5697674418604651,0.42857142857142855,0.42857142857142855,0.0,0.44486020640168394,0.6923076923076923,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
2546,16320,2546-16320,0,0.39613222855155367,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.611764705882353,0.4444444444444444,0.4444444444444444,0.0,0.4407861593530555,0.6666666666666666,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
2443,17453,2443-17453,0,0.5382868819660069,5.969999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.42553191489361697,0.5263157894736842,0.6111111111111112,0.0,0.6313095993966564,0.7692307692307693,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1833,3571,1833-3571,0,0.22381726192993795,5.000000000000001,0.0,1.0,1.0,1.0,1.0,1.0,0.42307692307692313,0.45454545454545453,0.45454545454545453,0.0,0.2362144669677682,0.625,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0
2546,9063,2546-9063,0,0.3225235035213421,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.4852941176470589,0.2222222222222222,0.2222222222222222,0.0,0.35420206974004653,0.4,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1932,4976,1932-4976,0,0.24926182728971466,11.799999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.4444444444444444,0.4444444444444444,0.0,0.30575654063154867,0.6666666666666666,-1.0,-1.0,-1.0,0.38888888888888884,0.0,0.3333333333333333,0.0,0.0
702,8780,702-8780,0,0.3844183450350567,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5432098765432098,0.42105263157894735,0.42105263157894735,0.0,0.41604777192498377,0.6666666666666666,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1959,16333,1959-16333,0,0.2647783417314849,4830.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6451612903225806,0.375,0.375,0.0,0.2649635254393779,0.6,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
615,12451,615-12451,0,0.11263300577016463,88.12,0.0,0.1875,0.0,0.0,0.0,0.0,0.6491228070175439,0.38461538461538464,0.38461538461538464,0.0,0.2990101736685593,0.625,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0
1451,4719,1451-4719,1,0.7979486888756313,2.1099999999999994,0.0,1.0,1.0,1.0,1.0,1.0,0.41538461538461535,0.5454545454545454,0.5454545454545454,0.0,0.8338905879149461,1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0
1815,17571,1815-17571,0,0.5237755415465242,17.060000000000002,0.0,1.0,1.0,1.0,1.0,1.0,0.4842105263157894,0.4375,0.4375,0.0,0.5411094127672743,1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0
