source_id,target_id,pair_id,label,cosine_tfidf,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,year_abs_diff,year_num_equal,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_cosine_tfidf,venue_containment,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment
632,44760,632-44760,0,0.2193521637687491,0.5490196078431373,0.2727272727272727,0.4,0.0,0.3882471284228852,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0
910,4841,910-4841,0,0.15931718582218848,0.29032258064516125,0.21739130434782608,0.21739130434782608,0.0,0.23309363518275994,0.45454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2457,32041,2457-32041,0,0.7034338469964097,0.4810126582278481,0.4375,0.4375,0.0,0.726326981127919,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
707,30992,707-30992,0,0.0781429817281904,0.30000000000000004,0.2,0.2,0.0,0.15109280947247128,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
931,64123,931-64123,0,0.09721499467763811,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.0,0.16301484614193656,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0
1307,927,1307-927,0,0.0,0.21969696969696972,0.25,0.25,0.0,0.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1700,11246,1700-11246,0,0.19749238556997464,0.4782608695652174,0.2222222222222222,0.2222222222222222,0.0,0.36250755591889733,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0
2008,13741,2008-13741,1,0.6082983635234775,0.8809523809523809,0.8571428571428571,0.8571428571428571,0.0,0.9636960219043209,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6290322580645161,0.4166666666666667,0.4166666666666667,0.0,0.24764363143053955,0.7142857142857143
858,46443,858-46443,0,0.23214835850861598,0.25609756097560976,0.15384615384615385,0.15384615384615385,0.0,0.28876562978306736,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2496,60512,2496-60512,0,0.6893593603269722,0.2784810126582279,0.3076923076923077,0.3076923076923077,0.0,0.5515155851963701,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2326,35843,2326-35843,1,0.8355365716866446,0.41509433962264153,0.2727272727272727,0.2727272727272727,0.0,0.57765815527382,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1290,13681,1290-13681,0,0.24250867031117326,0.6153846153846154,0.5,0.5,0.0,0.5494275717882787,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09677419354838712,0.0,0.0,0.0,0.0,0.0
922,18619,922-18619,0,0.30942472304666246,0.27118644067796616,0.25,0.25,0.0,0.29109423963726583,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2306,45029,2306-45029,0,0.6304588381154901,0.3232323232323232,0.3684210526315789,0.3684210526315789,0.0,0.6191271788586241,0.7777777777777778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4375,0.2,0.2,0.0,0.6143172193050489,0.5
112,16346,112-16346,1,0.7959916010756483,0.6853932584269663,0.5,0.5,0.0,0.642011360882045,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
734,60452,734-60452,0,0.10124014930323083,0.2833333333333333,0.058823529411764705,0.058823529411764705,0.0,0.09702133028175189,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1348,9943,1348-9943,0,0.09779750920687705,0.3142857142857143,0.08333333333333333,0.08333333333333333,0.0,0.12235959477580356,0.16666666666666666,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1671,29125,1671-29125,0,0.17197180059719186,0.41666666666666663,0.2,0.2631578947368421,0.0,0.19721659062193458,0.36363636363636365,-1.0,-1.0,0.05769230769230771,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
535,38705,535-38705,0,0.25005817869743546,0.5789473684210527,0.375,0.375,0.0,0.33893665571470577,0.6666666666666666,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1836,58622,1836-58622,0,0.15335815133203357,0.3076923076923077,0.25,0.25,0.0,0.2452070140439657,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19444444444444442,0.0,0.0,0.0,0.0,0.0
274,13907,274-13907,1,0.9271630401307167,0.7254901960784313,0.4444444444444444,0.4444444444444444,0.0,0.6691732342631865,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2420,23411,2420-23411,0,0.33011904545067705,0.2441860465116279,0.2857142857142857,0.2857142857142857,0.0,0.4561648669969331,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
712,55034,712-55034,0,0.2529147200465667,0.29508196721311475,0.18181818181818182,0.18181818181818182,0.0,0.38474740736909546,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
2478,59778,2478-59778,1,0.8104941486817634,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.0,0.8520695059488268,0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
277,27634,277-27634,0,0.1988448684674741,0.22058823529411764,0.10526315789473684,0.10526315789473684,0.0,0.23449773512542596,0.2222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2568,10458,2568-10458,0,0.27738448814773786,0.21153846153846156,0.25,0.25,0.0,0.3435378858563465,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
238,33342,238-33342,0,0.28023691190036293,0.37209302325581395,0.2222222222222222,0.2222222222222222,0.0,0.14612709945843472,0.4444444444444444,-1.0,-1.0,0.02631578947368418,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2338,42562,2338-42562,0,0.09463142329300261,0.43023255813953487,0.2,0.2,0.0,0.09568415047468455,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1534,21565,1534-21565,1,0.8344247640486478,0.25,0.4166666666666667,0.4166666666666667,0.0,0.6210442906236718,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
148,11014,148-11014,0,0.22247840000637764,0.5,0.2,0.2,0.0,0.3251771280524345,0.3333333333333333,117.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2397,20199,2397-20199,1,0.6966786516197485,0.5974025974025974,0.375,0.375,0.0,0.526693482783345,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2275,56210,2275-56210,0,0.26442860368501236,0.4271844660194175,0.18518518518518517,0.18518518518518517,0.0,0.25853620223151474,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
349,17974,349-17974,1,0.6037180681492204,0.4623655913978495,0.3888888888888889,0.3888888888888889,0.0,0.5949454494104094,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1807,22065,1807-22065,0,0.1778174319854951,0.574468085106383,0.3,0.3,0.0,0.3602800308429586,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1923076923076923,0.0,0.08333333333333333,0.0,0.0,0.0
1747,17986,1747-17986,1,0.7635776070593887,0.5813953488372092,0.2631578947368421,0.2631578947368421,0.0,0.5024057646569826,0.4166666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
779,37481,779-37481,0,0.3781643318915878,0.31818181818181823,0.23076923076923078,0.23076923076923078,0.0,0.30080173140281247,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5405405405405406,0.3333333333333333,0.3333333333333333,0.0,0.4543551378685018,0.6
1367,16092,1367-16092,0,0.10404455948977993,0.34736842105263155,0.17647058823529413,0.17647058823529413,0.0,0.13703553275910257,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1954,55055,1954-55055,0,0.2490543919410569,0.4054054054054054,0.2222222222222222,0.2222222222222222,0.0,0.24218544959268493,0.36363636363636365,-1.0,-1.0,0.02631578947368418,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1367,1739,1367-1739,0,0.04467246691699741,0.2421052631578947,0.2727272727272727,0.2727272727272727,0.0,0.00949858335705701,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2330,41580,2330-41580,0,0.2970510592484476,0.19999999999999996,0.125,0.125,0.0,0.2796740505840534,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1957,62619,1957-62619,0,0.15412395772420612,0.2678571428571429,0.18181818181818182,0.18181818181818182,0.0,0.19526112979942822,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2345,9037,2345-9037,0,0.32424664485434657,0.3829787234042553,0.16666666666666666,0.16666666666666666,0.0,0.3382096408291935,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1468,30713,1468-30713,0,0.007811048084088298,0.3214285714285714,0.0,0.0,0.0,0.014766482108624178,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
1578,33580,1578-33580,0,0.0982158257841564,0.375,0.1,0.15789473684210525,0.0,0.09914143069068335,0.2222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1314,60603,1314-60603,1,0.8846218125493185,0.6595744680851063,0.5652173913043478,0.5652173913043478,0.0,0.8559227478010127,0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1770,9943,1770-9943,0,0.14517312285723982,0.31818181818181823,0.13333333333333333,0.13333333333333333,0.0,0.1715236078030078,0.4,-1.0,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755,23727,755-23727,0,0.19380050516154426,0.3943661971830986,0.23529411764705882,0.23529411764705882,0.0,0.23991891475067972,0.4444444444444444,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2568,64215,2568-64215,0,0.22912182635517797,0.40476190476190477,0.3,0.3,0.0,0.37198857772981536,0.5,-1.0,-1.0,0.027027027027026973,0.0,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0
739,16647,739-16647,0,0.3218521673654233,0.19999999999999996,0.3333333333333333,0.5,0.0,0.40387853591647493,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1431,15847,1431-15847,0,0.1753979136322265,0.36363636363636365,0.16666666666666666,0.16666666666666666,0.0,0.24535179921840833,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1912,22010,1912-22010,1,0.8764484403416981,0.5416666666666667,0.3888888888888889,0.3888888888888889,0.0,0.5981694194292387,0.7777777777777778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1867,61384,1867-61384,0,0.22440153458053086,0.30000000000000004,0.14285714285714285,0.14285714285714285,0.0,0.21771093380574652,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2104,6852,2104-6852,0,0.3270468776787516,0.339622641509434,0.36363636363636365,0.36363636363636365,0.0,0.24915967190789606,0.8,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1135,27923,1135-27923,0,0.3521601209533931,0.41860465116279066,0.3333333333333333,0.3333333333333333,0.0,0.44777018212655584,0.5,-1.0,-1.0,0.2727272727272727,0.0,0.125,0.0,0.0,0.0,0.875,0.3333333333333333,1.0,0.0,0.39758318403486737,0.5
1683,44135,1683-44135,0,0.14398996260316713,0.36111111111111116,0.2222222222222222,0.2222222222222222,0.0,0.20109755468659274,0.4444444444444444,-1.0,-1.0,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
677,12067,677-12067,0,0.18245983061226712,0.22115384615384615,0.1111111111111111,0.1111111111111111,0.0,0.23586626432342933,0.5,9.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1148,17214,1148-17214,0,0.18218723523884015,0.4375,0.4,0.4,0.0,0.3012650467625855,0.6666666666666666,1.0,0.0,0.36111111111111116,0.3333333333333333,0.3333333333333333,0.0,0.4847654643998618,1.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0
1065,8027,1065-8027,0,0.13064547866033407,0.30327868852459017,0.08333333333333333,0.08333333333333333,0.0,0.12496684721630465,0.2222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1390,22421,1390-22421,0,0.43783426157729377,0.29230769230769227,0.08,0.08,0.0,0.20744198347901216,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95,55947,95-55947,0,0.10922335221988898,0.34693877551020413,0.2727272727272727,0.2727272727272727,0.0,0.18223539909334385,0.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0
652,30776,652-30776,0,0.36482933888454244,0.43333333333333335,0.3076923076923077,0.3076923076923077,0.0,0.42077018349281575,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.2222222222222222,0.2222222222222222,0.0,0.3109303948364284,0.4
2275,33342,2275-33342,0,0.43216525847590875,0.23170731707317072,0.29411764705882354,0.29411764705882354,0.0,0.3489329217617849,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1142,1521,1142-1521,1,0.005209130580593508,0.607843137254902,0.7777777777777778,0.7777777777777778,0.0,0.014212901201311053,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8571428571428572,0.5,0.6666666666666666,0.0,0.0,0.7142857142857143
389,35303,389-35303,1,1.0,0.5060240963855422,0.42857142857142855,0.42857142857142855,0.0,0.678095473014125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1014,41263,1014-41263,0,0.09621338761405178,0.30000000000000004,0.15384615384615385,0.15384615384615385,0.0,0.2099626202696434,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24444444444444446,0.0,0.0,0.0,0.0,0.0
21,38975,21-38975,1,0.5798748118416692,0.631578947368421,0.4444444444444444,0.4444444444444444,0.0,0.5607660539811123,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,55553,33-55553,1,0.41299331218759106,0.625,0.42857142857142855,0.42857142857142855,0.0,0.7572412360809145,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,41656,17-41656,0,0.17581514708866747,0.4558823529411765,0.1875,0.1875,0.0,0.17828333036769906,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
540,63984,540-63984,0,0.16896721502204282,0.40697674418604646,0.16666666666666666,0.23529411764705882,0.0,0.18095279336627684,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1560,21118,1560-21118,0,0.04758333355427776,0.22857142857142854,0.14285714285714285,0.14285714285714285,0.0,0.08335039769115236,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14035087719298245,0.0,0.0,0.0,0.0,0.0
1840,19923,1840-19923,0,0.07006743859815752,0.2549019607843137,0.2727272727272727,0.2727272727272727,0.0,0.2541917979555097,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
2106,35006,2106-35006,0,0.7197813584927535,0.3731343283582089,0.23076923076923078,0.3333333333333333,0.0,0.3037108615569363,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1840,44406,1840-44406,0,0.15514675684840637,0.5263157894736843,0.38461538461538464,0.38461538461538464,0.0,0.4242926031278107,0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.0
453,28892,453-28892,0,0.08509345271998908,0.31034482758620685,0.22727272727272727,0.22727272727272727,0.0,0.10677218292705014,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
408,15535,408-15535,0,0.18308591823025658,0.11538461538461542,0.14285714285714285,0.14285714285714285,0.0,0.20374409984901237,0.3333333333333333,8.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
256,816,256-816,1,0.0,0.9649122807017544,0.8,1.0,0.0,0.0,0.8888888888888888,-1.0,-1.0,0.16666666666666663,0.25,0.25,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
555,37253,555-37253,0,0.27133899092480307,0.4328358208955224,0.23076923076923078,0.23076923076923078,0.0,0.3867590061608358,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
229,57384,229-57384,0,0.1651892452768364,0.34375,0.2222222222222222,0.2222222222222222,0.0,0.2666399955220103,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,15684,2006-15684,0,0.1913679700569962,0.2622950819672131,0.11538461538461539,0.11538461538461539,0.0,0.2208838205760293,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
758,47682,758-47682,0,0.09066580935159743,0.3278688524590164,0.21428571428571427,0.21428571428571427,0.0,0.13569259157947725,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.25,0.25,0.0,0.0,0.5
2372,7420,2372-7420,0,0.20559380022028317,0.4509803921568627,0.2222222222222222,0.2222222222222222,0.0,0.27707027123880257,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
1875,7543,1875-7543,0,0.18762127508544843,0.4897959183673469,0.3333333333333333,0.3333333333333333,0.0,0.4367721930268284,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1707317073170732,0.0,0.0,0.0,0.0,0.0
1545,34956,1545-34956,1,0.6264578554539176,0.48863636363636365,0.625,0.7333333333333333,0.0,0.646244962521808,0.8333333333333334,-1.0,-1.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.0,0.4509431479336348,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2519,22661,2519-22661,0,0.13621231965840241,0.6764705882352942,0.3333333333333333,0.3333333333333333,0.0,0.29973009546275,0.5,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0
1264,293,1264-293,1,0.02503010413959001,0.3296703296703297,0.8,0.8,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2310,16392,2310-16392,0,0.154534249574838,0.3548387096774194,0.13333333333333333,0.13333333333333333,0.0,0.15730792260692,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1391,13830,1391-13830,0,0.4433905641671075,0.4477611940298507,0.2857142857142857,0.2857142857142857,0.0,0.39376080461036045,0.4444444444444444,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5789473684210527,0.5,0.5,0.0,0.6758468191518168,1.0
1401,41141,1401-41141,0,0.1389599931430867,0.28971962616822433,0.17647058823529413,0.17647058823529413,0.0,0.17828846346447508,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2203,14618,2203-14618,0,0.034365020736528425,0.4130434782608695,0.18181818181818182,0.18181818181818182,0.0,0.09387601267391024,0.3333333333333333,-1.0,-1.0,0.06451612903225812,0.0,0.0,0.0,0.0,0.0,0.0980392156862745,0.0,0.0,0.0,0.0,0.0
585,28666,585-28666,0,0.3033722788688592,0.32894736842105265,0.18181818181818182,0.23809523809523808,0.0,0.30570969843984164,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
132,11426,132-11426,0,0.08916195068772412,0.36458333333333337,0.23529411764705882,0.23529411764705882,0.0,0.15542146615003571,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1263,38773,1263-38773,0,0.12903150540177635,0.23529411764705888,0.16666666666666666,0.16666666666666666,0.0,0.1701012435444114,0.5,6.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2332,21223,2332-21223,0,0.20480909965195176,0.3203883495145631,0.13043478260869565,0.13043478260869565,0.0,0.17295254447977756,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2455,31381,2455-31381,0,0.5136001340537607,0.575,0.4,0.4,0.0,0.4682847922340101,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
120,7115,120-7115,0,0.15209669784146898,0.41860465116279066,0.15,0.15,0.0,0.19072643568503683,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
733,19556,733-19556,0,0.23374738553059127,0.3928571428571429,0.36363636363636365,0.36363636363636365,0.0,0.34700904895937296,0.6666666666666666,-1.0,-1.0,0.2857142857142857,0.125,0.125,0.0,0.17561965749673064,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1857,48103,1857-48103,0,0.06403438576906498,0.16666666666666663,0.1,0.1,0.0,0.0977491565652128,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
612,34209,612-34209,0,0.17718481371946182,0.2542372881355932,0.23076923076923078,0.23076923076923078,0.0,0.32563520212837554,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
141,49426,141-49426,0,0.193670525827945,0.3857142857142857,0.1111111111111111,0.1111111111111111,0.0,0.19566140805532506,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2255,24003,2255-24003,0,0.3098648051595262,0.26249999999999996,0.13333333333333333,0.13333333333333333,0.0,0.4199478014064502,0.5,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
787,22731,787-22731,0,0.12008330410034863,0.3584905660377359,0.2,0.2,0.0,0.2667119020063839,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2272727272727273,0.0,0.0,0.0,0.0,0.0
