source_id,target_id,pair_id,label,cosine_tfidf,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment,year_abs_diff,year_num_equal,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_containment,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment
63,205,63-205,0,0.0,0.19298245614035092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48275862068965514,0.4,0.4,0.0,0.0,0.6666666666666666
575,924,575-924,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3111111111111111,0.2,0.2857142857142857,0.0,0.0,0.6
743,444,743-444,0,0.01474129786001173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4298245614035088,0.3181818181818182,0.3181818181818182,0.0,0.0,0.5384615384615384
1664,1878,1664-1878,0,0.011386778698334422,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27083333333333337,0.2222222222222222,0.2222222222222222,0.0,0.0,0.6666666666666666
424,1108,424-1108,0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.0,0.42857142857142855
743,1961,743-1961,0,0.031192240245222345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5,0.44565217391304346,0.17391304347826086,0.22727272727272727,0.0,0.029631061835516354,0.3076923076923077
2221,695,2221-695,0,0.025864404922738136,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5,0.38636363636363635,0.2,0.2,0.0,0.02959613948429394,0.3333333333333333
2315,1340,2315-1340,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30645161290322576,0.061224489795918366,0.061224489795918366,0.0,0.0,0.125
2294,839,2294-839,0,0.04409425587822402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.25217391304347825,0.08695652173913043,0.08695652173913043,0.0,0.06742608742298205,0.2857142857142857
2473,1745,2473-1745,0,0.029851375674649218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20574162679425834,0.14285714285714285,0.14285714285714285,0.0,0.0495634197279414,0.5
1103,1873,1103-1873,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5348837209302326,0.3076923076923077,0.3076923076923077,0.0,0.0,0.5333333333333333
1634,986,1634-986,0,0.03570655894016334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2931034482758621,0.15,0.15,0.0,0.09023855868500152,0.5
1239,1832,1239-1832,1,0.006992321952997521,0.032258064516129004,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0
2092,548,2092-548,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.368421052631579,0.25,0.25,0.0,0.0,0.5
1470,863,1470-863,0,0.03522656669591731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23529411764705888,0.17647058823529413,0.17647058823529413,0.0,0.032551637953126766,0.6
1706,1413,1706-1413,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.29166666666666663,0.13333333333333333,0.13333333333333333,0.0,0.0,0.3333333333333333
1738,87,1738-87,0,0.009464321587867478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1869918699186992,0.10344827586206896,0.10344827586206896,0.0,0.0,0.3
545,1963,545-1963,0,0.018020486070826916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3900709219858156,0.2,0.2413793103448276,0.0,0.016909796678613583,0.42857142857142855
976,255,976-255,0,0.011324593864947753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22033898305084743,0.07692307692307693,0.07692307692307693,0.0,0.0,0.2
1400,857,1400-857,0,0.008907249956539987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2168674698795181,0.05555555555555555,0.05555555555555555,0.0,0.008272231890293693,0.16666666666666666
2065,61,2065-61,1,0.04262490766165441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6071428571428572,0.6,0.6,0.0,0.07349285768343217,0.9
452,912,452-912,1,0.01940155516052946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5736434108527132,0.5238095238095238,0.6842105263157895,0.0,0.0,0.8461538461538461
1725,624,1725-624,1,0.0,0.1333333333333333,0.8,0.8,0.0,0.0,1.0,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0
22,903,22-903,0,0.008231503220078889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0,0.2566371681415929,0.09375,0.09375,0.0,0.0,0.1875
1969,1001,1969-1001,0,0.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22580645161290325,0.0625,0.0625,0.0,0.0,0.125
344,916,344-916,1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5116279069767442,0.8275862068965517,0.8275862068965517,0.0,0.0,0.96
2562,1020,2562-1020,0,0.011771035728870227,0.26388888888888884,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31746031746031744,0.21428571428571427,0.21428571428571427,0.0,0.02870055434412138,0.5
394,1072,394-1072,0,0.005973679412575885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34736842105263155,0.1111111111111111,0.15384615384615385,0.0,0.01012204056285408,0.21428571428571427
1466,1758,1466-1758,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2142857142857143,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2857142857142857
927,1511,927-1511,0,0.010990090652737103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4568965517241379,0.125,0.125,0.0,0.010155558918349362,0.2727272727272727
289,1675,289-1675,0,0.03576828794569231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40476190476190477,0.16666666666666666,0.16666666666666666,0.0,0.03786035329690419,0.375
2410,1418,2410-1418,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32098765432098764,0.15789473684210525,0.2222222222222222,0.0,0.0,0.3
1425,685,1425-685,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24731182795698925,0.17647058823529413,0.17647058823529413,0.0,0.0,0.5
387,649,387-649,0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6578947368421053,0.5,0.5,0.0,0.0,0.75
2253,677,2253-677,0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4375,0.25,0.25,0.0,0.0,0.42857142857142855
1122,2151,1122-2151,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9402985074626866,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0
353,22,353-22,0,0.022721639338000893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2195121951219512,0.16666666666666666,0.16666666666666666,0.0,0.011749886520393054,0.3
1753,2255,1753-2255,0,0.015327680596484263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37349397590361444,0.2,0.2,0.0,0.0,0.5
2114,811,2114-811,0,0.007500743771788373,0.3362068965517241,0.11538461538461539,0.11538461538461539,0.0,0.0,0.23076923076923078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19354838709677424,0.3076923076923077,0.3076923076923077,0.0,0.0,0.5714285714285714
2178,1691,2178-1691,0,0.014371292716615353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4421052631578948,0.2631578947368421,0.2631578947368421,0.0,0.0,0.625
1916,31,1916-31,1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.484375,0.42857142857142855,0.42857142857142855,0.0,0.0,0.6666666666666666
656,1313,656-1313,0,0.01060897417502452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.2558139534883721,0.15384615384615385,0.15384615384615385,0.0,0.006430248223531158,0.5
1882,1592,1882-1592,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5
1450,103,1450-103,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0,0.2845528455284553,0.11538461538461539,0.16,0.0,0.0,0.25
1769,866,1769-866,0,0.0071763590547609,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29000000000000004,0.09523809523809523,0.09523809523809523,0.0,0.013968066841642942,0.3333333333333333
1215,215,1215-215,1,0.021718787607233614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5849056603773585,0.45454545454545453,0.45454545454545453,0.0,0.03820605794140576,0.625
2032,1643,2032-1643,0,0.015062604708758458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32799999999999996,0.15384615384615385,0.15384615384615385,0.0,0.008462209474258459,0.4
31,1370,31-1370,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30379746835443033,0.25,0.3333333333333333,0.0,0.0,0.5714285714285714
552,667,552-667,0,0.011328919380643801,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22448979591836737,0.18181818181818182,0.18181818181818182,0.0,0.03539727104670492,0.4
1648,1432,1648-1432,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.18644067796610164,0.08695652173913043,0.08695652173913043,0.0,0.0,0.2857142857142857
92,1388,92-1388,0,0.014882168614950573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.1,0.15789473684210525,0.0,0.01798597186109166,0.2222222222222222
2244,344,2244-344,0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46153846153846156,0.4166666666666667,0.4166666666666667,0.0,0.0,1.0
2232,777,2232-777,0,0.019512750518562366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.3252032520325203,0.125,0.125,0.0,0.0,0.375
2302,1427,2302-1427,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25688073394495414,0.11538461538461539,0.11538461538461539,0.0,0.0,0.25
957,917,957-917,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08955223880597019,0.1,0.1,0.0,0.5,0.2222222222222222,0.1,0.2222222222222222,0.0,0.0,0.3333333333333333
2583,745,2583-745,0,0.011040574451530593,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5294117647058824,0.25,0.42857142857142855,0.0,0.0,0.5
1762,158,1762-158,1,0.007653410859057258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7710843373493976,0.6923076923076923,0.6923076923076923,0.0,0.016048324572865074,0.8181818181818182
69,420,69-420,0,0.015261802948347683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3529411764705882,0.0967741935483871,0.13333333333333333,0.0,0.0,0.1875
1385,367,1385-367,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26126126126126126,0.16666666666666666,0.16666666666666666,0.0,0.0,0.42857142857142855
287,706,287-706,0,0.02630450476079256,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.15384615384615385,0.15384615384615385,0.0,0.0,0.2857142857142857
371,147,371-147,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22935779816513757,0.1,0.1,0.0,0.0,0.3333333333333333
2339,1366,2339-1366,0,0.1118810758896125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.33333333333333337,0.041666666666666664,0.08695652173913043,0.0,0.0,0.125
778,476,778-476,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42342342342342343,0.15384615384615385,0.15384615384615385,0.0,0.0,0.3333333333333333
977,480,977-480,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2777777777777778,0.13043478260869565,0.13043478260869565,0.0,0.0,0.3333333333333333
1649,74,1649-74,1,0.015761425648248385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0
2209,1945,2209-1945,0,0.007946959221537785,0.18518518518518523,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2615384615384615,0.0625,0.0625,0.0,0.022310491453638847,0.125
742,1396,742-1396,0,0.0,0.2784810126582279,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3285714285714286,0.21428571428571427,0.21428571428571427,0.0,0.0,0.42857142857142855
1338,329,1338-329,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2545454545454545,0.13636363636363635,0.13636363636363635,0.0,0.0,0.3
1599,1524,1599-1524,1,0.003353592910240938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3970588235294118,0.3333333333333333,0.3333333333333333,0.0,0.0,0.875
1307,17,1307-17,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28865979381443296,0.15,0.15,0.0,0.0,0.5
2390,1177,2390-1177,0,0.010274720796347073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30927835051546393,0.09090909090909091,0.125,0.0,0.0,0.17647058823529413
1546,1918,1546-1918,0,0.011061588169732838,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.4571428571428572,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5
1050,1413,1050-1413,0,0.004923262425003311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26890756302521013,0.11538461538461539,0.11538461538461539,0.0,0.0063408306516835895,0.2727272727272727
2188,835,2188-835,0,0.014602816757479478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3950617283950617,0.4117647058823529,0.5,0.0,0.01336585354628784,0.6363636363636364
291,1313,291-1313,1,0.003881697894115443,0.6164383561643836,0.7857142857142857,0.7857142857142857,0.0,0.0,0.9166666666666666,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01357597310994068,1.0
1491,240,1491-240,0,0.053294361494734814,0.12048192771084343,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.21739130434782605,0.0,0.0,0.0,0.0,0.31746031746031744,0.18181818181818182,0.18181818181818182,0.0,0.03076298586143301,0.5
958,924,958-924,0,0.19798585061268076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42105263157894735,0.25,0.25,0.0,0.0,0.4
2395,2151,2395-2151,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3194444444444444,0.09523809523809523,0.09523809523809523,0.0,0.0,0.18181818181818182
792,71,792-71,1,0.01197153062496602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5,0.467741935483871,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0
2416,1632,2416-1632,0,0.0708630789017304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04347826086956519,0.0,0.0,0.0,0.0,0.18823529411764706,0.047619047619047616,0.047619047619047616,0.0,0.0770002573221259,0.09090909090909091
1662,1893,1662-1893,0,0.011505002319852319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29166666666666663,0.16,0.16,0.0,0.012274640597287511,0.3333333333333333
816,2128,816-2128,0,0.005351677487179662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
943,358,943-358,1,0.026644320901937617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31818181818181823,0.2727272727272727,0.2727272727272727,0.0,0.03943420537678974,1.0
1274,1836,1274-1836,0,0.029901526576321058,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25373134328358204,0.2,0.2,0.0,0.06334809372941458,0.375
1731,1184,1731-1184,1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42741935483870963,0.42105263157894735,0.42105263157894735,0.0,0.0,0.8888888888888888
1540,2085,1540-2085,0,0.011595021144318308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25619834710743805,0.06666666666666667,0.06666666666666667,0.0,0.018377103981375858,0.16666666666666666
372,1689,372-1689,0,0.038916092651781066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.14285714285714285,0.23076923076923078,0.0,0.07550066738829052,0.2857142857142857
1955,342,1955-342,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.1707317073170732,0.0,0.0,0.0,0.0,0.23333333333333328,0.0,0.2,0.0,0.0,0.0
939,1508,939-1508,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2845528455284553,0.17391304347826086,0.17391304347826086,0.0,0.0,0.5
1835,1392,1835-1392,0,0.026624279595495532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41025641025641024,0.17647058823529413,0.17647058823529413,0.0,0.10561499177469902,0.375
727,1401,727-1401,0,0.0,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.410958904109589,0.23529411764705882,0.3125,0.0,0.0,0.4
1074,1029,1074-1029,0,0.02366558374795687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.08,0.08,0.0,0.017299358924449205,0.16666666666666666
99,754,99-754,0,0.006891583421267145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.34328358208955223,0.2,0.2857142857142857,0.0,0.014314928747450469,0.375
1972,1220,1972-1220,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19047619047619047,0.0625,0.0625,0.0,0.0,0.16666666666666666
1531,1958,1531-1958,0,0.0,0.25396825396825395,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.25,0.25,0.0,0.0,0.5
2392,1159,2392-1159,0,0.017480377377222387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05970149253731338,0.1111111111111111,0.1111111111111111,0.0,1.0,0.36363636363636365,0.1875,0.1875,0.0,0.0,0.42857142857142855
288,1116,288-1116,0,0.015559514982628867,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.375,0.2222222222222222,0.2222222222222222,0.0,0.026364398877669205,0.4
1866,1146,1866-1146,0,0.06928951470909778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18965517241379315,0.09090909090909091,0.09090909090909091,0.0,0.0,0.5
1055,1064,1055-1064,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.264,0.08695652173913043,0.08695652173913043,0.0,0.0,0.4
630,1921,630-1921,0,0.029246949206253592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20858895705521474,0.14285714285714285,0.14285714285714285,0.0,0.04962316286723357,0.5714285714285714
1209,1971,1209-1971,0,0.02417884158947249,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.04347826086956519,0.0,0.0,0.0,0.0,0.28888888888888886,0.2222222222222222,0.2222222222222222,0.0,0.02219589889945897,0.4
9,1048,9-1048,0,0.0,0.26086956521739135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.21428571428571427,0.21428571428571427,0.0,0.0,0.42857142857142855
1245,2181,1245-2181,1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.40740740740740744,0.5,0.5,0.0,0.0,1.0
2583,2129,2583-2129,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5294117647058824,0.25,0.42857142857142855,0.0,0.0,0.5
1642,2155,1642-2155,1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7872340425531915,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0
739,121,739-121,0,0.01973308118499629,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.421875,0.23076923076923078,0.23076923076923078,0.0,0.0,0.5
797,1560,797-1560,0,0.017310665721426397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29591836734693877,0.043478260869565216,0.043478260869565216,0.0,0.031026258691588402,0.125
304,650,304-650,0,0.008933194912504506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.25,0.25,0.0,0.0,0.6666666666666666
1613,720,1613-720,0,0.010379619114264207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24431818181818177,0.075,0.10256410256410256,0.0,0.015457997781620398,0.2
2171,1009,2171-1009,0,0.008250392951842435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29729729729729726,0.09523809523809523,0.09523809523809523,0.0,0.03690717196798236,0.2222222222222222
1430,528,1430-528,0,0.010592705022029726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04878048780487809,0.0,0.0,0.0,0.0,0.2149532710280374,0.15,0.15,0.0,0.02085047685737399,0.5
