source_id,target_id,pair_id,label,cosine_tfidf,phone_lev,phone_jaccard,phone_relaxed_jaccard,phone_overlap,phone_containment,addr_lev,addr_jaccard,addr_relaxed_jaccard,addr_overlap,addr_cosine_tfidf,addr_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_containment,type_lev,type_jaccard,type_relaxed_jaccard,type_overlap,type_containment,class_abs_diff,class_num_equal,city_lev,city_jaccard,city_relaxed_jaccard,city_overlap,city_containment
433,133,433-133,0,0.0265034395651094,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.09634476497659988,0.75,0.13793103448275867,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,234.0,0.0,1.0,1.0,1.0,1.0,1.0
247,318,247-318,0,0.026007182209021127,0.25,0.0,0.0,0.0,0.0,0.3076923076923077,0.16666666666666666,0.16666666666666666,0.0,0.03180324669434267,0.3333333333333333,0.6923076923076923,0.5,0.5,0.0,0.6666666666666666,0.09999999999999998,0.0,0.0,0.0,0.0,145.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0
230,270,230-270,0,0.0322176440503932,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.7692307692307692,0.3333333333333333,0.3333333333333333,0.0,0.04250381867190046,0.5,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
145,64,145-64,0,0.0,0.25,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,456.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0
52,260,52-260,0,0.03312447906464167,0.5,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.6,0.6,0.0,0.028972664074838093,0.75,0.1428571428571429,0.0,0.0,0.0,0.0,0.4285714285714286,0.5,0.5,0.0,1.0,10.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
95,195,95-195,0,0.00845983124703613,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8333333333333334,0.5,0.5,0.0,0.02395794573184616,0.6666666666666666,0.11538461538461542,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,635.0,0.0,1.0,1.0,1.0,1.0,1.0
135,62,135-62,0,0.0,0.25,0.0,0.0,0.0,0.0,0.8666666666666667,0.5,0.5,0.0,0.0,0.6666666666666666,0.19999999999999996,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,464.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0
90,303,90-303,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.6842105263157895,0.4,0.4,0.0,0.0,0.6666666666666666,0.18181818181818177,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0
371,241,371-241,0,0.03457594314444329,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.6875,0.5,0.5,0.0,0.02944335892584406,0.75,0.15384615384615385,0.0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,0.5,348.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
72,136,72-136,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.19999999999999996,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,598.0,0.0,1.0,1.0,1.0,1.0,1.0
21,239,21-239,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
344,106,344-106,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.19999999999999996,0.125,0.125,0.0,0.0,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,296.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
56,274,56-274,1,0.007054368286461392,1.0,1.0,1.0,1.0,1.0,0.47619047619047616,0.6,0.6,0.0,0.023450832652346078,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
85,303,85-303,1,0.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
429,290,429-290,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,1.0,1.0,1.0,1.0
448,136,448-136,0,0.0,0.6666666666666667,0.2,0.5,0.0,0.3333333333333333,0.9411764705882353,0.6,1.0,0.0,0.0,0.75,0.19999999999999996,0.0,0.0,0.0,0.0,0.1578947368421053,0.0,0.0,0.0,0.0,222.0,0.0,1.0,1.0,1.0,1.0,1.0
438,290,438-290,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.1333333333333333,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,366.0,0.0,1.0,1.0,1.0,1.0,1.0
3,219,3-219,0,0.027142615625256467,0.5,0.2,0.2,0.0,0.3333333333333333,0.7777777777777778,0.5,0.5,0.0,0.0,0.6666666666666666,0.09999999999999998,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,2.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0
65,283,65-283,1,0.020863496984773938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.5,0.0,1.0,0.0,1.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
421,309,421-309,0,0.019870324341808035,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.7647058823529411,0.4,0.4,0.0,0.041025640871519144,0.6666666666666666,0.21739130434782605,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,330.0,0.0,1.0,1.0,1.0,1.0,1.0
421,142,421-142,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.7647058823529411,0.4,0.4,0.0,0.0,0.6666666666666666,0.19047619047619047,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,255.0,0.0,1.0,1.0,1.0,1.0,1.0
446,133,446-133,0,0.028065199712168025,0.5,0.2,0.2,0.0,0.3333333333333333,0.9411764705882353,0.6,1.0,0.0,0.09253773884661691,0.75,0.13793103448275867,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,221.0,0.0,1.0,1.0,1.0,1.0,1.0
67,286,67-286,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.1428571428571429,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
11,218,11-218,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8095238095238095,0.5,0.5,0.0,0.0,0.75,0.19999999999999996,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0
68,290,68-290,0,0.0,0.41666666666666663,0.2,0.5,0.0,0.3333333333333333,0.7647058823529411,0.6,0.6,0.0,0.0,0.75,0.19999999999999996,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
424,139,424-139,0,0.018331749400311396,0.8333333333333334,0.5,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.059060959694836074,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,249.0,0.0,1.0,1.0,1.0,1.0,1.0
438,130,438-130,0,0.02528958174523383,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.10550420595734532,0.75,0.21052631578947367,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,226.0,0.0,1.0,1.0,1.0,1.0,1.0
159,221,159-221,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8333333333333334,0.5,0.5,0.0,0.0,0.6666666666666666,0.09999999999999998,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,153.0,0.0,1.0,1.0,1.0,1.0,1.0
37,284,37-284,0,0.028352753912441152,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.6,0.6,0.0,0.036140790647592944,0.75,0.11764705882352944,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,29.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
384,177,384-177,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.7619047619047619,0.42857142857142855,0.42857142857142855,0.0,0.0,0.6,0.09523809523809523,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,328.0,0.0,1.0,1.0,1.0,1.0,1.0
52,264,52-264,0,0.03050127111404554,0.5,0.2,0.2,0.0,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.0,0.028008409993540637,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,6.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
46,119,46-119,0,0.010301807770217645,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.7692307692307692,0.3333333333333333,0.3333333333333333,0.0,0.058766126652827315,0.5,0.05882352941176472,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,607.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
422,175,422-175,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.7894736842105263,0.4,0.75,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,1.0,1.0,1.0,1.0,1.0
146,17,146-17,0,0.06938865288488688,0.41666666666666663,0.2,0.5,0.0,0.3333333333333333,0.75,0.5,0.5,0.0,0.0,0.6666666666666666,0.16666666666666663,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0
429,123,429-123,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.9411764705882353,0.6,1.0,0.0,0.0,0.75,0.11111111111111116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,228.0,0.0,1.0,1.0,1.0,1.0,1.0
111,188,111-188,0,0.017818570392833764,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8,0.5,0.5,0.0,0.05395865592110232,0.6666666666666666,0.16666666666666663,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,612.0,0.0,1.0,1.0,1.0,1.0,1.0
16,230,16-230,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.7333333333333334,0.5,0.5,0.0,0.0,0.6666666666666666,0.12,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
427,130,427-130,0,0.028056429902868434,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.10550420595734532,0.75,0.1578947368421053,0.2,0.2,0.0,0.5,0.18181818181818177,0.0,0.0,0.0,0.0,237.0,0.0,1.0,1.0,1.0,1.0,1.0
356,258,356-258,0,0.02842667259388527,0.5,0.2,0.5,0.0,0.3333333333333333,0.9166666666666666,0.6,0.6,0.0,0.023519327886720873,0.75,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,316.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
68,285,68-285,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.18181818181818177,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
393,148,393-148,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.75,0.5,0.5,0.0,0.0,0.6666666666666666,0.19354838709677424,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,289.0,0.0,1.0,1.0,1.0,1.0,1.0
374,262,374-262,0,0.04341134871594063,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.6,0.0,0.017026646892734365,0.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,330.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
433,128,433-128,0,0.02496592400532236,0.5,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.10212143215096808,0.75,0.2142857142857143,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,229.0,0.0,1.0,1.0,1.0,1.0,1.0
76,179,76-179,0,0.0207641216488098,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.8333333333333334,0.2,0.5,0.0,0.0,0.3333333333333333,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,1.0,1.0,1.0,1.0,1.0
278,245,278-245,0,0.02268253659503637,0.5,0.2,0.2,0.0,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.23529411764705888,0.0,0.0,0.0,0.0,0.4285714285714286,0.5,0.5,0.0,1.0,250.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
405,184,405-184,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.631578947368421,0.4,0.4,0.0,0.0,0.6666666666666666,0.13636363636363635,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,314.0,0.0,1.0,1.0,1.0,1.0,1.0
197,264,197-264,0,0.03028157795377353,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.6,0.6,0.0,0.029915750654632835,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,149.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
435,291,435-291,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.7222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,362.0,0.0,1.0,1.0,1.0,1.0,1.0
201,12,201-12,0,0.017610214274322872,0.41666666666666663,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.052713437846486334,0.0,0.8181818181818181,0.3333333333333333,0.3333333333333333,0.0,0.5,0.3125,0.0,0.0,0.0,0.0,347.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
70,132,70-132,0,0.027372972895472747,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.10550420595734532,0.75,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,596.0,0.0,1.0,1.0,1.0,1.0,1.0
393,308,393-308,0,0.0,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.6842105263157895,0.4,0.4,0.0,0.0,0.6666666666666666,0.36363636363636365,0.1,0.1,0.0,0.2,0.16666666666666663,0.0,0.0,0.0,0.0,303.0,0.0,1.0,1.0,1.0,1.0,1.0
431,125,431-125,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.0,0.75,0.15625,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.1578947368421053,0.0,0.0,0.0,0.0,228.0,0.0,1.0,1.0,1.0,1.0,1.0
112,89,112-89,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6,0.0,0.0,0.5,0.15384615384615385,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,432.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
433,288,433-288,0,0.04120966445048396,0.75,0.5,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,363.0,0.0,1.0,1.0,1.0,1.0,1.0
33,264,33-264,0,0.03056423919624497,0.6666666666666667,0.2,0.2,0.0,0.3333333333333333,0.7692307692307692,0.6,0.6,0.0,0.02877968278161715,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,13.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
422,310,422-310,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.7647058823529411,0.4,0.4,0.0,0.0,0.6666666666666666,0.375,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,330.0,0.0,1.0,1.0,1.0,1.0,1.0
263,77,263-77,0,0.0,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.3333333333333333,0.6,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.0,350.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
90,308,90-308,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.75,0.75,0.0,0.0,1.0,0.4545454545454546,1.0,1.0,0.0,1.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
62,280,62-280,1,0.02590462224276525,1.0,1.0,1.0,1.0,1.0,0.07692307692307687,0.0,0.0,0.0,0.02302046929501031,0.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,1.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
306,324,306-324,0,0.10500392583408953,0.25,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.14285714285714285,0.0,0.17782776309368736,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.5,0.19999999999999996,0.0,0.0,0.0,0.0,199.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0
119,207,119-207,0,0.11490092697204207,0.33333333333333337,0.0,0.0,0.0,0.0,0.5,0.25,0.6666666666666666,0.0,0.5185687706110211,0.5,0.21739130434782605,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,626.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0
89,303,89-303,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.6842105263157895,0.4,0.4,0.0,0.0,0.6666666666666666,0.1923076923076923,0.0,0.0,0.0,0.0,0.2272727272727273,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
524,326,524-326,0,0.007667769735306538,0.5,0.2,0.2,0.0,0.3333333333333333,0.8666666666666667,0.5,0.5,0.0,0.03254701124020149,0.6666666666666666,0.05882352941176472,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,416.0,0.0,1.0,1.0,1.0,1.0,1.0
54,272,54-272,1,0.032963664303860926,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.5,0.5,0.0,0.03439451601628235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
12,224,12-224,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.7333333333333334,0.5,0.5,0.0,0.0,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0
197,262,197-262,0,0.02917764152141352,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.3333333333333333,0.6,0.0,0.02030348836301654,0.5,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,151.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
46,278,46-278,0,0.03630373820714551,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.7692307692307692,0.3333333333333333,0.6,0.0,0.03656708434588169,0.5,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
92,292,92-292,0,0.03787660106426901,0.5,0.2,0.2,0.0,0.3333333333333333,0.631578947368421,0.4,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0
452,287,452-287,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.9333333333333333,0.5,1.0,0.0,0.0,0.6666666666666666,0.19999999999999996,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,383.0,0.0,1.0,1.0,1.0,1.0,1.0
67,128,67-128,0,0.0602187140928163,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.9411764705882353,0.6,1.0,0.0,0.09808614325151989,0.75,0.4285714285714286,0.25,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,1.0,1.0,595.0,0.0,1.0,1.0,1.0,1.0,1.0
8,226,8-226,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11,229,11-229,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,299,81-299,1,0.014692792781144229,1.0,1.0,1.0,1.0,1.0,0.37209302325581395,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
388,65,388-65,0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.736842105263158,0.4,0.4,0.0,0.0,0.6666666666666666,0.2692307692307693,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
423,126,423-126,0,0.0,0.8333333333333334,0.5,1.0,0.0,0.6666666666666666,0.8333333333333334,0.75,0.75,0.0,0.0,1.0,0.13043478260869568,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,237.0,0.0,1.0,1.0,1.0,1.0,1.0
386,309,386-309,0,0.009897271522706138,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8125,0.5,0.5,0.0,0.041025640871519144,0.6666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,295.0,0.0,1.0,1.0,1.0,1.0,1.0
433,285,433-285,0,0.0,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.0,0.75,0.2222222222222222,0.0,0.0,0.0,0.0,0.26315789473684215,0.0,0.0,0.0,0.0,366.0,0.0,1.0,1.0,1.0,1.0,1.0
448,130,448-130,0,0.024774356822724376,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.10133524805911107,0.75,0.26315789473684215,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.1578947368421053,0.0,0.0,0.0,0.0,216.0,0.0,1.0,1.0,1.0,1.0,1.0
479,246,479-246,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,451.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0
446,130,446-130,0,0.02774829104491607,0.8333333333333334,0.5,0.5,0.0,0.6666666666666666,0.8235294117647058,0.6,0.6,0.0,0.10133524805911107,0.75,0.1578947368421053,0.0,0.0,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,218.0,0.0,1.0,1.0,1.0,1.0,1.0
105,323,105-323,1,0.008811873169394446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03130533978601281,1.0,0.16666666666666663,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
449,123,449-123,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.6,0.6,0.0,0.0,0.75,0.16666666666666663,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,208.0,0.0,1.0,1.0,1.0,1.0,1.0
291,284,291-284,0,0.12509248491903038,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8461538461538461,0.3333333333333333,0.6,0.0,0.41138728131424546,0.5,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
286,120,286-120,0,0.009068523585364856,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.7692307692307692,0.3333333333333333,0.6,0.0,0.03931087196240152,0.5,0.08333333333333337,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,369.0,0.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,1.0
88,141,88-141,0,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,0.9,0.6666666666666666,0.6666666666666666,0.0,0.0,0.8,0.05882352941176472,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,587.0,0.0,1.0,1.0,1.0,1.0,1.0
448,139,448-139,0,0.01880127142441701,0.5833333333333333,0.2,0.2,0.0,0.3333333333333333,0.8235294117647058,0.6,0.6,0.0,0.060305585807256507,0.75,0.1333333333333333,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
519,313,519-313,0,0.007476379781606458,0.41666666666666663,0.2,0.2,0.0,0.3333333333333333,0.8823529411764706,0.5,0.5,0.0,0.03487025203202653,0.6666666666666666,0.08333333333333337,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,424.0,0.0,1.0,1.0,1.0,1.0,1.0
