source_id,target_id,pair_id,label,cosine_tfidf,Released_lev,Released_jaccard,Released_relaxed_jaccard,Released_overlap,Released_containment,Genre_lev,Genre_jaccard,Genre_relaxed_jaccard,Genre_overlap,Genre_cosine_tfidf,Genre_containment,CopyRight_lev,CopyRight_jaccard,CopyRight_relaxed_jaccard,CopyRight_overlap,CopyRight_cosine_tfidf,CopyRight_containment,Time_lev,Time_jaccard,Time_relaxed_jaccard,Time_overlap,Time_containment,Album_Name_lev,Album_Name_jaccard,Album_Name_relaxed_jaccard,Album_Name_overlap,Album_Name_containment,Price_lev,Price_jaccard,Price_relaxed_jaccard,Price_overlap,Price_containment,Song_Name_lev,Song_Name_jaccard,Song_Name_relaxed_jaccard,Song_Name_overlap,Song_Name_cosine_tfidf,Song_Name_containment,Artist_Name_lev,Artist_Name_jaccard,Artist_Name_relaxed_jaccard,Artist_Name_overlap,Artist_Name_containment
317,22283,317-22283,0,0.6099497450352763,-1.0,-1.0,-1.0,-1.0,-1.0,0.049180327868852514,0.1,0.1,0.0,0.20847121311849254,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.3793103448275862,0.3793103448275862,0.0,0.5139109380393542,0.6111111111111112,-1.0,-1.0,-1.0,-1.0,-1.0
467,362,467-362,1,0.024741527993084284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.2931034482758621,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
6458,18807,6458-18807,1,0.5580521739240372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3835616438356164,0.19230769230769232,0.19230769230769232,0.0,0.3471425157562751,0.35714285714285715,-1.0,-1.0,-1.0,-1.0,-1.0
2841,52852,2841-52852,0,0.4420452443330186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15294117647058825,0.058823529411764705,0.125,0.0,0.05302491793676757,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3070175438596491,0.14814814814814814,0.14814814814814814,0.0,0.44438174128861374,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
5085,40496,5085-40496,0,0.4090004417040889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9491525423728814,0.7,0.8888888888888888,0.0,0.9431894166128686,0.875,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3513513513513513,0.15,0.21052631578947367,0.0,0.16730903903767397,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0
1183,34915,1183-34915,0,0.2865736838449474,-1.0,-1.0,-1.0,-1.0,-1.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4633449880956722,0.5,0.2857142857142857,0.05263157894736842,0.17647058823529413,0.0,0.04486996218873789,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.39473684210526316,0.18181818181818182,0.18181818181818182,0.0,0.23915401875235504,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
2742,17206,2742-17206,0,0.5729580433295993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3369565217391305,0.3333333333333333,0.3333333333333333,0.0,0.49017322197713753,0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0
2459,10377,2459-10377,0,0.26024296394219193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24,0.0,0.14285714285714285,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.19199999999999995,0.038461538461538464,0.038461538461538464,0.0,0.05735440065895771,0.1111111111111111,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.0,0.5
3573,53964,3573-53964,0,0.22551419251288385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17543859649122806,0.08108108108108109,0.1111111111111111,0.0,0.012840266341105935,0.15789473684210525,1.0,1.0,1.0,1.0,1.0
1344,10527,1344-10527,0,0.1667957724336524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8695652173913043,0.4,0.75,0.0,0.6979168977747813,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27472527472527475,0.13043478260869565,0.13043478260869565,0.0,0.06256306587571002,0.3,-1.0,-1.0,-1.0,-1.0,-1.0
6218,29583,6218-29583,1,0.5991935707309133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9523809523809523,0.8571428571428571,0.8571428571428571,0.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.15,0.15,0.0,0.31816050639440874,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1159,28024,1159-28024,0,0.13417042704972487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22448979591836737,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.35238095238095235,0.16666666666666666,0.16666666666666666,0.0,0.21206204026762793,0.36363636363636365,-1.0,-1.0,-1.0,-1.0,-1.0
3360,17651,3360-17651,0,0.22555015700248582,0.15384615384615385,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.11538461538461539,0.11538461538461539,0.0,0.1842603139174391,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0
1317,34002,1317-34002,0,0.26888976871134257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24626865671641796,0.1875,0.22580645161290322,0.0,0.07877041080547763,0.35294117647058826,-1.0,-1.0,-1.0,-1.0,-1.0
1151,53282,1151-53282,1,0.4587980839316329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22916666666666663,0.2222222222222222,0.2222222222222222,0.0,0.6263507198466227,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1579,41572,1579-41572,0,0.2246861221325741,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,0.12121212121212122,0.2,0.2,0.0,0.5442496106411963,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2676056338028169,0.13793103448275862,0.13793103448275862,0.0,0.06497901392237199,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
252,52996,252-52996,0,0.542370105579849,0.25,0.2,0.5,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.48039215686274506,0.2777777777777778,0.2777777777777778,0.0,0.3392497750282515,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
2399,29849,2399-29849,1,0.9366037409874646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5384615384615384,0.5217391304347826,0.5217391304347826,0.0,0.7935129860544796,0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0
1260,34919,1260-34919,0,0.297188310977581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2762430939226519,0.11363636363636363,0.16666666666666666,0.0,0.15371594393646532,0.29411764705882354,-1.0,-1.0,-1.0,-1.0,-1.0
4980,20081,4980-20081,0,0.10131473124308044,0.125,0.2,0.2,0.0,0.3333333333333333,0.5384615384615384,0.5,0.5,0.0,0.7013018974734347,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1377551020408163,0.05405405405405406,0.05405405405405406,0.0,0.08780517089322132,0.25,-1.0,-1.0,-1.0,-1.0,-1.0
1489,3898,1489-3898,1,0.03669656871350284,-1.0,-1.0,-1.0,-1.0,-1.0,0.10256410256410253,0.16666666666666666,0.16666666666666666,0.0,0.16785381012610495,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40909090909090906,0.3333333333333333,0.3333333333333333,0.0,0.01476549208516794,0.5,1.0,1.0,1.0,1.0,1.0
5079,40453,5079-40453,0,0.39915457507731894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.282258064516129,0.10344827586206896,0.14285714285714285,0.0,0.11316393458578577,0.23076923076923078,-1.0,-1.0,-1.0,-1.0,-1.0
1193,27999,1193-27999,0,0.19117838424244338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10344827586206895,0.0,0.058823529411764705,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3055555555555556,0.16666666666666666,0.16666666666666666,0.0,0.07011348627618634,0.375,-1.0,-1.0,-1.0,-1.0,-1.0
2987,37085,2987-37085,0,0.10494194228433776,-1.0,-1.0,-1.0,-1.0,-1.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4633449880956722,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29166666666666663,0.11538461538461539,0.16,0.0,0.05188418542887173,0.3333333333333333,0.5652173913043479,0.5,0.5,0.0,1.0
2809,28356,2809-28356,0,0.11449340073393027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23913043478260865,0.038461538461538464,0.038461538461538464,0.0,0.09968359506469053,0.07692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0
3093,22994,3093-22994,1,0.51948553733173,0.1875,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11458333333333337,0.11764705882352941,0.11764705882352941,0.0,0.44638173596100594,1.0,1.0,1.0,1.0,1.0,1.0
1278,34912,1278-34912,0,0.28324883523249506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28057553956834536,0.20588235294117646,0.20588235294117646,0.0,0.1875359860355886,0.3684210526315789,-1.0,-1.0,-1.0,-1.0,-1.0
1343,6231,1343-6231,0,0.01129495173396061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5238095238095238,0.2,0.2,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,0.39,0.2,0.2413793103448276,0.0,0.00974882186360524,0.375,-1.0,-1.0,-1.0,-1.0,-1.0
508,55899,508-55899,1,0.4615270895297716,-1.0,-1.0,-1.0,-1.0,-1.0,0.04166666666666663,0.125,0.125,0.0,0.19479207701840762,1.0,0.2222222222222222,0.2,0.2,0.0,0.07835047712444108,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.75,0.75,0.0,0.8599338952133646,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6624,800,6624-800,0,0.073995087942179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.2786885245901639,0.15,0.15,0.0,0.03702144449893139,0.3,1.0,1.0,1.0,1.0,1.0
4761,6229,4761-6229,0,0.10263149606495336,0.16666666666666663,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.22499999999999998,0.1,0.2222222222222222,0.0,0.3205909374337806,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28,0.09090909090909091,0.09090909090909091,0.0,0.09630369631230043,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
642,24635,642-24635,1,0.8869322443890952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.5416666666666666,0.5416666666666666,0.0,0.8528428059701654,0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0
254,49104,254-49104,1,0.6987222554292614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6306306306306306,0.5714285714285714,0.5714285714285714,0.0,0.6865653110403883,0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0
4730,17350,4730-17350,0,0.5625601184785589,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3146067415730337,0.21739130434782608,0.2727272727272727,0.0,0.4584356538993478,0.38461538461538464,-1.0,-1.0,-1.0,-1.0,-1.0
6857,39318,6857-39318,1,0.7881127771767238,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.42857142857142855,0.42857142857142855,0.0,0.485127626919205,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.6046511627906976,0.42857142857142855,0.42857142857142855,0.0,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,0.13084112149532712,0.09523809523809523,0.09523809523809523,0.0,0.2818114178957247,0.4,-1.0,-1.0,-1.0,-1.0,-1.0
4426,43699,4426-43699,0,0.19384773300110508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27586206896551724,0.08695652173913043,0.08695652173913043,0.0,0.10895238664723975,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
1312,28022,1312-28022,0,0.11176952570358017,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31000000000000005,0.12903225806451613,0.16666666666666666,0.0,0.1454709697299404,0.25,-1.0,-1.0,-1.0,-1.0,-1.0
5707,37649,5707-37649,0,0.18381312654998083,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22522522522522526,0.03333333333333333,0.03333333333333333,0.0,0.01831401860814664,0.08333333333333333,1.0,1.0,1.0,1.0,1.0
5806,6499,5806-6499,1,0.07672881203293905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6708860759493671,0.5,0.5789473684210527,0.0,0.0,0.7692307692307693,1.0,1.0,1.0,1.0,1.0
1447,41580,1447-41580,0,0.3102975139324266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2698412698412699,0.06060606060606061,0.06060606060606061,0.0,0.08018855644763989,0.15384615384615385,-1.0,-1.0,-1.0,-1.0,-1.0
330,22285,330-22285,0,0.5374808838936403,0.4,0.5,0.5,0.0,0.6666666666666666,0.040000000000000036,0.08333333333333333,0.08333333333333333,0.0,0.18531855444411957,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25531914893617025,0.043478260869565216,0.043478260869565216,0.0,0.01982364947121471,0.1,1.0,1.0,1.0,1.0,1.0
1273,31286,1273-31286,0,0.0963387781400992,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3421052631578947,0.125,0.125,0.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.2479338842975206,0.06666666666666667,0.06666666666666667,0.0,0.04230505107501266,0.18181818181818182,-1.0,-1.0,-1.0,-1.0,-1.0
4047,37547,4047-37547,0,0.09494476096152975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.10526315789473684,0.16666666666666666,0.0,0.24584984271102003,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.3023255813953488,0.1,0.2222222222222222,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,0.2680412371134021,0.07407407407407407,0.07407407407407407,0.0,0.03765500630198429,0.18181818181818182,-1.0,-1.0,-1.0,-1.0,-1.0
1233,21564,1233-21564,0,0.07788708004137967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2407407407407407,0.02702702702702703,0.05555555555555555,0.0,0.016281936731484672,0.058823529411764705,-1.0,-1.0,-1.0,-1.0,-1.0
2845,52867,2845-52867,1,0.5401746569025317,-1.0,-1.0,-1.0,-1.0,-1.0,0.1071428571428571,0.16666666666666666,0.16666666666666666,0.0,0.21241760680447505,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3144654088050315,0.24242424242424243,0.3225806451612903,0.0,0.4610002270920909,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
205,41179,205-41179,1,0.8915700484439222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38613861386138615,0.42105263157894735,0.42105263157894735,0.0,0.7711708456464863,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6430,31068,6430-31068,0,0.36169131035045143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.07692307692307693,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34523809523809523,0.20833333333333334,0.20833333333333334,0.0,0.13735821600188647,0.4166666666666667,-1.0,-1.0,-1.0,-1.0,-1.0
3259,4536,3259-4536,0,0.029088470258290085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23750000000000004,0.08333333333333333,0.08333333333333333,0.0,0.050411996454647376,0.16666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
1655,49479,1655-49479,1,0.5623455846751716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42352941176470593,0.25,0.2962962962962963,0.0,0.46804369971477233,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0
1264,28000,1264-28000,0,0.09993674715933334,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2931034482758621,0.034482758620689655,0.034482758620689655,0.0,0.015490703202051505,0.09090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0
3944,18970,3944-18970,1,0.4906420124113114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2376237623762376,0.19047619047619047,0.19047619047619047,0.0,0.4184077477984324,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0
1312,28005,1312-28005,0,0.11727134885386899,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26,0.038461538461538464,0.08,0.0,0.020586028904558656,0.09090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0
5682,35056,5682-35056,0,0.5971769293295277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14035087719298245,0.11764705882352941,0.11764705882352941,0.0,0.09260333752001274,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
