source_id,target_id,pair_id,label,cosine_tfidf,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,year_abs_diff,year_num_equal,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_containment
368,1870,368-1870,0,0.014611080815504388,0.3292682926829268,0.38461538461538464,0.38461538461538464,0.0,0.0,1.0,0.4042553191489362,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
932,688,932-688,0,0.020892702563967552,0.2592592592592593,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.7714285714285715,0.5,0.5,0.0,0.0,0.75,3.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2155,1679,2155-1679,0,0.02416039164639005,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.3928571428571429,0.2222222222222222,0.2222222222222222,0.0,0.04411488612325247,0.5,6.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0
49,251,49-251,0,0.007306245363290545,0.03125,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.0,0.4,1.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0
2178,1459,2178-1459,0,0.020053907665598867,0.17307692307692313,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.4,0.4,0.0,0.0,0.6666666666666666,1.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
1986,913,1986-913,0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.6621621621621622,0.5,0.5,0.0,0.0,0.7777777777777778,3.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
698,85,698-85,0,0.04447186546758706,0.2622950819672131,0.24,0.24,0.0,0.0,0.5,0.6206896551724138,0.3076923076923077,0.3076923076923077,0.0,0.0919909471161182,0.5,2.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1459,2259,1459-2259,0,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2727272727272727,0.2727272727272727,0.0,0.0,0.6,0.0,1.0,0.3913043478260869,0.0,0.0,0.0,0.0
368,964,368-964,0,0.06723285396696149,0.24390243902439024,0.0,0.047619047619047616,0.0,0.11426195494238356,0.0,0.4897959183673469,0.3,0.3,0.0,0.0,0.5,1.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
538,2207,538-2207,0,0.022973838730930486,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0,0.01870593700220272,0.42857142857142855,2.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
1993,2104,1993-2104,0,0.006863715045692349,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.2222222222222222,0.2222222222222222,0.0,0.0,0.4,6.0,0.0,0.05970149253731338,0.1111111111111111,0.1111111111111111,0.0,1.0
826,1604,826-1604,0,0.00938662039528541,0.19780219780219777,0.0,0.0,0.0,0.0,0.0,0.3709677419354839,0.15384615384615385,0.15384615384615385,0.0,0.022359188603693167,0.3333333333333333,7.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1511,184,1511-184,0,0.025494602848454357,0.29268292682926833,0.0,0.08333333333333333,0.0,0.0,0.0,0.2272727272727273,0.2,0.2,0.0,0.0,0.4,4.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2175,722,2175-722,0,0.011839167454148933,0.2210526315789474,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.3333333333333333,0.3333333333333333,0.0,0.02590111053702544,0.6,0.0,1.0,0.04347826086956519,0.0,0.0,0.0,0.0
863,1088,863-1088,0,0.010112219816055453,0.16326530612244894,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5,0.5,0.0,0.021343989694412282,0.8,1.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
396,590,396-590,0,0.02044019405076073,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.13043478260869568,0.23076923076923078,0.23076923076923078,0.0,0.036149096136039637,0.375,6.0,0.0,0.05970149253731338,0.1111111111111111,0.1111111111111111,0.0,1.0
1777,79,1777-79,1,0.0,0.13043478260869568,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2191,1924,2191-1924,0,0.007394956620603692,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.025507531405202982,0.5,2.0,0.0,0.1707317073170732,0.0,0.0,0.0,0.0
2072,1484,2072-1484,1,0.007812810164502611,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
2230,2265,2230-2265,1,0.0,0.11428571428571432,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
2354,293,2354-293,0,0.014345343707647614,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.5609756097560976,0.3333333333333333,0.3333333333333333,0.0,0.02867282816297582,0.6,1.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
1616,1906,1616-1906,0,0.02957893261614574,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.3921568627450981,0.18181818181818182,0.18181818181818182,0.0,0.06743928104601933,0.3333333333333333,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1241,451,1241-451,0,0.042309413499107267,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.0,0.0,0.6,5.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1868,2238,1868-2238,1,0.0051449462295697,0.47058823529411764,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
817,1195,817-1195,0,0.014549043889568847,0.21153846153846156,0.0,0.0,0.0,0.0,0.0,0.35,0.2222222222222222,0.2222222222222222,0.0,0.0,0.4,3.0,0.0,0.13432835820895528,0.0,0.0,0.0,0.0
13,1223,13-1223,1,0.02774233985831863,0.3793103448275862,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.02035082333347907,1.0,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5
193,1197,193-1197,0,0.011674374034239913,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.5,0.5,0.0,0.0186447894915955,0.8,0.0,1.0,0.17910447761194026,0.0,0.0,0.0,0.0
1201,1758,1201-1758,0,0.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.31999999999999995,0.3,0.3,0.0,0.0,0.5,1.0,0.0,0.05882352941176472,0.0,0.0,0.0,0.0
1136,1148,1136-1148,1,0.007134747459547961,0.40740740740740744,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
94,518,94-518,0,0.014705552300140801,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.16666666666666666,0.16666666666666666,0.0,0.032081679668044316,0.3333333333333333,7.0,0.0,0.26086956521739135,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
2167,1585,2167-1585,1,0.005377141147091657,0.9661016949152542,0.9,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2603,1600,2603-1600,0,0.008294686577940812,0.1875,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.25,0.25,0.0,0.02504753477333522,0.5,1.0,0.0,0.26086956521739135,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
984,1560,984-1560,0,0.04205964523841145,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.07692307692307693,0.0,0.07162367392603587,0.2,7.0,0.0,0.05882352941176472,0.0,0.0,0.0,0.0
1466,1274,1466-1274,0,0.013523657015537323,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.23333333333333328,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,5.0,0.0,0.05970149253731338,0.1111111111111111,0.1111111111111111,0.0,1.0
1489,1455,1489-1455,0,0.021357522863256408,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.18918918918918914,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,6.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
1281,108,1281-108,0,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2,0.2,0.0,0.0,0.4,2.0,0.0,0.14634146341463417,0.0,0.0,0.0,0.0
617,829,617-829,0,0.0,0.4496124031007752,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,0.04761904761904767,0.0,0.0,0.0,0.0
1211,646,1211-646,0,0.015075206055141817,0.20370370370370372,0.0,0.0,0.0,0.0,0.0,0.275,0.375,0.375,0.0,0.0,0.6,1.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2319,2052,2319-2052,1,0.02023991402045377,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.043835869524335214,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
781,1576,781-1576,0,0.058535006277282114,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.07874090231684236,0.4,6.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1425,1764,1425-1764,0,0.0,0.24561403508771928,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2,5.0,0.0,0.26086956521739135,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
2435,2253,2435-2253,0,0.018110492623084635,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.21739130434782605,0.25,0.25,0.0,0.0,0.5,0.0,1.0,0.04761904761904767,0.0,0.0,0.0,0.0
1124,29,1124-29,1,0.003730558371778688,0.32558139534883723,0.4444444444444444,0.4444444444444444,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
1394,814,1394-814,0,0.012741692696628244,0.22857142857142854,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,3.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
1395,684,1395-684,0,0.008975428799236788,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.37777777777777777,0.3,0.3,0.0,0.0,0.6,8.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
932,1751,932-1751,0,0.012937378899306316,0.21739130434782605,0.0,0.0,0.0,0.0,0.0,0.65625,0.3333333333333333,0.3333333333333333,0.0,0.027646686728820424,0.5,2.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.5
1639,334,1639-334,0,0.0,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
2421,379,2421-379,0,0.006782524784251743,0.2195121951219512,0.05263157894736842,0.05263157894736842,0.0,0.0,0.1111111111111111,0.32692307692307687,0.4,0.4,0.0,0.0,0.6666666666666666,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
13,1227,13-1227,0,0.013338771680129452,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,0.3333333333333333,0.3333333333333333,0.0,0.0141561421401512,0.5714285714285714,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5
114,1920,114-1920,1,0.06092005422962534,0.09677419354838712,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10627814982730391,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2520,1953,2520-1953,0,0.0,0.8382352941176471,0.75,1.0,0.0,0.0,0.8571428571428571,0.49275362318840576,0.6363636363636364,0.6363636363636364,0.0,0.0,1.0,5.0,0.0,0.21739130434782605,0.0,0.0,0.0,0.0
857,1507,857-1507,0,0.07762061268844211,0.24137931034482762,0.0,0.0,0.0,0.0,0.0,0.38,0.2,0.2,0.0,0.13665878970975562,0.5,6.0,0.0,0.04347826086956519,0.0,0.0,0.0,0.0
219,342,219-342,0,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.1707317073170732,0.0,0.0,0.0,0.0
142,1862,142-1862,0,0.05635577279394797,0.36923076923076925,0.7272727272727273,0.7272727272727273,0.0,0.0,1.0,0.5319148936170213,0.4,0.4,0.0,0.1284988825140403,0.6666666666666666,1.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.5
1583,1527,1583-1527,0,0.03925826934912284,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.375,0.2222222222222222,0.2222222222222222,0.0,0.03994324656276633,0.4,8.0,0.0,0.04347826086956519,0.0,0.0,0.0,0.0
229,581,229-581,0,0.0,0.19417475728155342,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.3333333333333333,0.3333333333333333,0.0,0.0,0.75,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5
1652,1486,1652-1486,1,0.040653132444926215,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
469,790,469-790,0,0.012134871778332725,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.3333333333333333,0.3333333333333333,0.0,0.0311951880487458,0.5,4.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
394,1825,394-1825,0,0.022192564308390075,0.17948717948717952,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5714285714285714,0.5714285714285714,0.0,0.0,0.8,2.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0
2518,811,2518-811,0,0.07376322697715494,0.1839080459770115,0.0,0.0,0.0,0.0,0.0,0.25531914893617025,0.2727272727272727,0.2727272727272727,0.0,0.13066987339888464,0.42857142857142855,2.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
2085,816,2085-816,1,0.0,0.41463414634146345,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
1788,1771,1788-1771,0,0.10432369074928192,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.368421052631579,0.09090909090909091,0.09090909090909091,0.0,0.2625654653569396,0.2,5.0,0.0,0.05882352941176472,0.0,0.0,0.0,0.0
2092,2266,2092-2266,0,0.034912745785821334,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.5405405405405406,0.5,0.5,0.0,0.07754768182026116,0.75,0.0,1.0,0.13432835820895528,0.0,0.0,0.0,0.0
1172,2132,1172-2132,0,0.027801957476358694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,7.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
2385,1163,2385-1163,0,0.04504736126751119,0.5666666666666667,0.5555555555555556,0.5555555555555556,0.0,0.0,0.7142857142857143,0.7647058823529411,0.8,0.8,0.0,0.0,1.0,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5
2599,47,2599-47,0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.14285714285714285,0.14285714285714285,0.0,0.0,0.3333333333333333,1.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
2530,420,2530-420,0,0.06262287698926135,0.23188405797101452,0.0,0.0,0.0,0.0,0.0,0.18181818181818177,0.25,0.25,0.0,0.0,0.5,4.0,0.0,0.04347826086956519,0.0,0.0,0.0,0.0
1408,2217,1408-2217,1,0.030190437096758522,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
2310,1477,2310-1477,1,0.023909686521213426,0.21666666666666667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03404341054861894,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
2162,998,2162-998,0,0.014839182256175008,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.45238095238095233,0.2222222222222222,0.2222222222222222,0.0,0.0,0.5,4.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
272,585,272-585,1,0.010700843985888654,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.08955223880597019,0.1,0.1,0.0,0.5
130,516,130-516,0,0.024725628424917188,0.18518518518518523,0.0,0.0,0.0,0.0,0.0,0.31999999999999995,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.05882352941176472,0.0,0.0,0.0,0.0
408,655,408-655,0,0.06611080645056105,0.2272727272727273,0.0,0.0,0.0,0.13894331462883347,0.0,0.4042553191489362,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333,4.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1789,1304,1789-1304,0,0.01145885064020663,0.40740740740740744,0.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.2222222222222222,0.2222222222222222,0.0,0.0,0.4,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
2151,998,2151-998,0,0.012133705574634581,0.1428571428571429,1.0,1.0,0.0,0.0,1.0,0.9761904761904762,0.75,1.0,0.0,0.0,0.8571428571428571,2.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
366,782,366-782,0,0.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,5.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
2435,1167,2435-1167,0,0.010004640801397855,0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5,3.0,0.0,0.13432835820895528,0.0,0.0,0.0,0.0
1230,1415,1230-1415,1,0.01660546806352193,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
1297,1101,1297-1101,0,0.0,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,0.2407407407407407,0.18181818181818182,0.3,0.0,0.0,0.3333333333333333,0.0,1.0,0.3913043478260869,0.0,0.0,0.0,0.0
2052,994,2052-994,1,0.01981516942688557,0.2558139534883721,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.030155209312201607,1.0,0.0,1.0,0.19047619047619047,0.0,0.0,0.0,0.0
1347,371,1347-371,0,0.07216398050776414,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.3090909090909091,0.15384615384615385,0.15384615384615385,0.0,0.0738339466097257,0.2857142857142857,3.0,0.0,0.04878048780487809,0.0,0.0,0.0,0.0
2427,2260,2427-2260,1,0.05221649870139407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
87,455,87-455,0,0.0,0.375,0.2,0.2,0.0,0.0,0.5,0.641025641025641,0.5714285714285714,0.5714285714285714,0.0,0.0,0.8,0.0,1.0,0.05882352941176472,0.0,0.0,0.0,0.0
656,855,656-855,0,0.0,0.16981132075471694,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.25,0.25,0.0,0.0,0.5,1.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
1428,1471,1428-1471,0,0.03824659451914107,0.14,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5,0.5,0.0,0.046656303067676104,0.8,1.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
1242,279,1242-279,1,0.0,0.3157894736842105,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
1275,671,1275-671,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1811,2196,1811-2196,0,0.0261158759957106,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0.18918918918918914,0.2222222222222222,0.2222222222222222,0.0,0.04075076870288624,0.4,3.0,0.0,0.1707317073170732,0.0,0.0,0.0,0.0
1283,240,1283-240,1,0.008988776381470083,0.3132530120481928,0.7058823529411765,0.8125,0.0,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.026218051397680357,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
934,927,934-927,0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1801,1626,1801-1626,1,0.008120274193496224,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.01538570916605021,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
169,1473,169-1473,0,0.009550730856960536,0.23333333333333328,0.0,0.0,0.0,0.0,0.0,0.32835820895522383,0.26666666666666666,0.26666666666666666,0.0,0.03672343698411278,0.4444444444444444,1.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
1634,858,1634-858,0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5,5.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
194,1995,194-1995,1,0.006238000998928503,0.26315789473684215,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
1850,2033,1850-2033,0,0.027135093735810814,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.16666666666666666,0.16666666666666666,0.0,0.024490429629343963,0.2857142857142857,9.0,0.0,0.04347826086956519,0.0,0.0,0.0,0.0
420,1444,420-1444,0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.23333333333333328,0.125,0.125,0.0,0.0,0.25,1.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
926,494,926-494,1,0.011774548994854223,0.13043478260869568,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
450,518,450-518,0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.22857142857142854,0.75,0.75,0.0,0.0,1.0,2.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1668,260,1668-260,1,0.01331385963930395,0.25,1.0,1.0,0.0,0.0,1.0,0.8571428571428572,0.7142857142857143,0.7142857142857143,0.0,0.0,0.8333333333333334,0.0,1.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
1496,379,1496-379,0,0.0187750544648635,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.5576923076923077,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.5
1385,297,1385-297,0,0.024239451384938614,0.24,0.0,0.0,0.0,0.0,0.0,0.4130434782608695,0.1,0.2222222222222222,0.0,0.027826150223871252,0.2,2.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0
1170,836,1170-836,0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.37735849056603776,0.36363636363636365,0.36363636363636365,0.0,0.0,0.5714285714285714,3.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0
1160,650,1160-650,0,0.030742670378156124,0.05970149253731338,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,4.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1105,346,1105-346,0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.23809523809523814,0.25,0.25,0.0,0.0,0.5,6.0,0.0,0.1707317073170732,0.0,0.0,0.0,0.0
2342,491,2342-491,0,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.5806451612903225,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5,0.0,1.0,0.05882352941176472,0.0,0.0,0.0,0.0
1355,1576,1355-1576,0,0.030260147601368997,0.09259259259259256,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.375,0.375,0.0,0.05955833324319532,0.6,2.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
1380,744,1380-744,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.0,1.0
943,1679,943-1679,0,0.03924605229133336,0.390625,0.1,0.1,0.0,0.042259175924637356,0.2,0.3928571428571429,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333,7.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
19,881,19-881,0,0.032617608069791734,0.16279069767441856,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.18181818181818182,0.18181818181818182,0.0,0.016368103409288123,0.3333333333333333,1.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
839,1161,839-1161,0,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.44680851063829785,0.2727272727272727,0.2727272727272727,0.0,0.0,0.42857142857142855,1.0,0.0,0.05970149253731338,0.1111111111111111,0.1111111111111111,0.0,1.0
919,361,919-361,0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.375,0.2222222222222222,0.2222222222222222,0.0,0.0,0.5,6.0,0.0,0.26086956521739135,0.14285714285714285,0.14285714285714285,0.0,0.5
252,791,252-791,0,0.010797642910110485,0.20481927710843373,0.0,0.05555555555555555,0.0,0.0,0.0,0.5081967213114754,0.45454545454545453,0.45454545454545453,0.0,0.0,0.7142857142857143,1.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
2209,373,2209-373,0,0.015482832781177371,0.20588235294117652,0.0,0.0,0.0,0.0,0.0,0.45945945945945943,0.375,0.375,0.0,0.05124542718842747,0.6,1.0,0.0,0.23529411764705888,0.25,0.25,0.0,0.5
